content,question,answer
"SEMARANG, KOMPAS.com -Pemerintah Provinsi Jawa Tengah mulai mengkaji penerapan sistem kerja fleksibel atauWork From Anywhere(WFA) bagi Aparatur Sipil Negara (ASN) di wilayah Jawa Tengah.
Hal ini merupakan tindak lanjut dari Kementerian Pendayagunaan Aparatur Negara dan Reformasi Birokrasi (Kemenpan RB) yang mengaturpenerapan WFAmelalui Permenpan RB Nomor 4 Tahun 2025 tentang Pelaksanaan Tugas Kedinasan Pegawai ASN Secara Fleksibel pada Instansi Pemerintah.
Baca juga:Kasus Guru Madin Demak Ahmad Zuhdi Berakhir Damai, Polres Sayangkan Sesuatu
Sekretaris Daerah (Sekda) Jateng,Sumarno, mengatakan implementasi WFA masih menjadi pembahasan.
Pasalnya, penerapan sistem ini tidak bisa dilakukan secara menyeluruh mengingat sebagian besar tugas ASN di Jateng bersifat pelayanan langsung kepada masyarakat.
""Kami sedang menyusun (penerapan WFA) untuk hal tertentu saja. Tidak semuanya karena kami kan aktivitasnya harus pelayanan masyarakat,"" ujar Sumarno di Kantor Gubernur Jateng, Selasa (22/7/2025).
Kendati WFA mungkin diterapkan di Jateng, Sumarno belum merinci instansi atau perangkat daerah yang boleh menjalankan skema tersebut.
Penerapan kebijakan ini masih perlu dibahas secara teknis.
""Tidak mungkin semua bisa dilakukan dan itu butuh instrumen yang komprehensif karena kendalinya juga sulit,"" tuturnya.
Tak kalah penting, dia menegaskan bahwa penerapan WFA tidak boleh dimaknai sebagai kelonggaran bekerja yang justru dimanfaatkan ASN untuk bermalas-malasan.
""Kami tidak berharap, tidak ingin dengan kebijakan itu ujung-ujungnya malah jadi libur di rumah,"" imbaunya.
Sebelumnya, regulasi yang didorong oleh pemerintah pusat ini dimaksudkan memberi ruang bagi instansi pemerintah untuk mengadopsi pola kerja fleksibel bagi ASN yang menjalankan tugas kedinasan sesuai kebutuhan dan karakteristik tugas setiap unit kerja.",Apakah sistem Work From Anywhere (WFA) sudah diselesaikan untuk semua tugas ASN di Jateng?,"Tidak, karena aktivitasnya harus pelayanan masyarakat."
"MALANG, KOMPAS.com- Suami-istri yang ditemukan tewas di rumahnya diDusun Tegalrejo, Desa Ketindan,Kecamatan Lawang, KabupatenMalang, Iin Handayani dan Arik dikenal tertutup.
Tetangga sekaligus paman korban, Sarmat (50), mengatakan bahwa Arik jarang ada di rumah.
Selama ini, warga mengetahui ia bekerja di luar kota. ""Pulangnya biasanya sebulan sekali. Tapi kalau pulang juga jarang berinteraksi,"" katanya.
Oleh karena itu, kata Sarmat, warga setempat tidak tahu ada masalah apa dalam keluarga korban tersebut.
""Sebelum keduanya ditemukan tewas, juga tidak ada teriakan. Warga tahunya Iin sudah tergeletak dan sekarat ketika salah satu warga berkunjung ke rumahnya tadi pagi,"" tuturnya.
Baca juga:Pasutri di Lawang Malang Ditemukan Tewas, Suami Gantung Diri dan Istri Alami Luka Tusuk
Sebelumnya diberitakan, warga Dusun Tegalrejo, Desa Ketindan, Kecamatan Lawang, Kabupaten Malang geger saat salah satu warga setempat, Iin Handayani ditemukan tergeletak dengan kondisi tubuh berlumuran darah di dalam rumahnya, Selasa (22/7/2025) pagi sekitar pukul 08.15 WIB.
Selanjutnya, warga pun juga terkejut ketika menemukan suami Iin, Arik, tergantung di kamar belakang rumahnya.
Dugaan sementara, Iin ditusuk benda tajam oleh Arik.
Setelah itu, Arik diduga bunuh diri.
Sarmat menyampaikan, pada saat ditemukan, Iin dalam kondisi sekarat, sehingga ia segera dibawa ke rumah sakit oleh warga setempat, dengan harapan nyawanya masih bisa diselamatkan.
""Namun, saat di perjalanan ia meninggal dunia. Kalau suaminya memang sudah meninggal gantung diri,"" kata dia.
Baca juga:Terlibat Jual Beli Ginjal ke India, Pasutri di Sidoarjo Dituntut 8 Tahun Penjara
Sementara itu, Kapolsek Lawang, AKP Moh Lutfi membenarkan kejadian itu.
Hanya saja, untuk kronologi lengkapnya, masih dalam penyelidikan lebih lanjut.
""Dugaan sementara indikasinya pembunuhan. Tapi masih dalam proses penyelidikan lebih lanjut,"" ujarnya.
Lutfi menyebut, pada saat kejadian tidak ada orang di rumah tersebut, kecuali kedua korban.
Namun, di rumah itu ada lima orang, yakni orang tua Iin dan kedua anak korban.
""Orangtua Iin tidak ada karena sedang ke kandang ternak ayamnya. Sementara kedua anak korban sekolah,"" kata dia.",Apa masalah yang terlibat dalam keluarga korban?,Kelakuh dan kurangnya interaksi.
"JAKARTA, KOMPAS.com- Anggota Komisi IX DPR RINetty Prasetiyani Ahermengaku prihatin terkait temuan 15 produk obat bahan alam (OBA) yang diketahui mengandungbahan kimiaobat (BKO) berbahaya.
Salah satunya adalah sildenafil sitrat.
Netty mengatakan, temuan ini sangat mengkhawatirkan karena dapat membahayakan keselamatan masyarakat sebagai konsumen.
Baca juga:BPOM Rilis Daftar 15 Obat Herbal dan Suplemen dari Negara Lain yang Mengandung BKO
""Temuan ini sangat memprihatinkan.Obat herbalseharusnya menjadi alternatif yang aman bagi masyarakat, bukan malah menjadi ancaman karena disusupi bahan kimia obat tanpa izin,"" kata Netty, dalam keterangannya, Selasa (22/7/2025).
Netty menekankan pentingnya pengawasan ketatBPOMyang mencakup seluruh rantai produksi, mulai dari produsen, pemasok bahan baku, hingga distribusi.
""BPOM tidak boleh hanya reaktif karena adanya kasus. Pengawasan proaktif dan inspeksi berkala harus ditingkatkan,"" kata Netty.
Legislator dari Dapil Jawa Barat VIII itu menuturkan, masyarakat juga perlu diberi literasi agar lebih cermat sebelum membeli produk herbal.
Baca juga:BPOM Ungkap 61 Obat Herbal yang Mengandung Bahan Kimia, Bisa Picu Kerusakan Hati
Pasalnya, penggunaan bahan kimia seperti sildenafil tanpa pengawasan dokter bisa menimbulkan dampak serius bagi kesehatan masyarakat.
""Jika disalahgunakan dalam produk herbal tanpa izin, ini jelas pelanggaran hukum dan etika kesehatan,"" ujarnya.
Netty mendukung langkah tegas BPOM yang telah menarik serta memusnahkan produk-produk berbahaya tersebut dari pasaran.
""Kesehatan publik tidak boleh dikorbankan karena ambisi bisnis. Saya mendorong BPOM, Kementerian Kesehatan, dan stakeholder terkait untuk membuat sistem yang tidak memberi celah bagi pelaku usaha yang curang,"" papar Netty.
Baca juga:BPOM Ungkap Daftar Obat Herbal Produksi Klaten dan Kudus yang Bisa Merusak Hati dan Jantung
Seperti diketahui, BPOM menarik 15 produk obat tradisional ilegal yang ditemukan mengandung zat kimia keras yang seharusnya hanya bisa dikonsumsi dengan resep dokter sepanjang Juni 2025.
Dalam uji laboratorium, sederet obat tradisional yang ternyata dioplos dengan bahan kimia keras beredar luas, terutama secara online.
Selain sildenafil, BPOM juga menemukan kandungan lain seperti deksametason, parasetamol, klorfeniramin maleat, hingga sibutramin HCl.
Semua zat tersebut termasuk obat keras yang tidak boleh dikonsumsi tanpa pengawasan tenaga medis.",Apa produk obat herbal yang terkenal menemui temuan kontaminasi Bahan Kimia Obat (BKO) di Indonesia?,Sildenafil sitrat.
"JAKARTA, KOMPAS.com- Menteri Pendidikan Dasar dan Menengah (Mendikdasmen) Abdul Mu'ti menegaskan insiden pengeroyokan atau bullying terhadap WV, murid SMPN Doko, Blitar, Jawa Timur bukan saat kegiatan Masa Pengenalan Lingkungan Satuan Pendidikan (MPLS).
Ia menyampaikan keprihatinan atas insiden tersebut dan menjelaskan peristiwa pengeroyokan itu terjadi di luar sekolah dan tidak berlangsung saat rangkaian kegiatan MPLS.
“Kami jelaskan peristiwa sebenarnya terjadi di luar sekolah dan tidak dalam rangkaian MPLS ya. Ini saya tegaskan, jadi tidak dalam rangkaian MPLS, terjadinya di luar,” kata Mendikdasmen Mu'ti, Rabu (23/7/2025).
Baca juga:Polisi Lanjutkan Proses Hukum Kasus “Bullying” Siswa Baru SMP di Blitar, Periksa 20 Saksi
Pada kesempatan itu ia pun kembali meminta kerja sama seluruh pihak dalam menciptakan lingkungan sekolah, keluarga, masyarakat dan media yang aman dan nyaman bagi anak-anak.
Hal ini agar insiden kekerasan, pengeroyokan maupun perundungan tidak terjadi lagi.
“Lewat Hari Anak Nasional ini mari kita bersama-sama, bergotong royong, bersatu padu untuk menciptakan lingkungan yang aman nyaman bagi seluruh anak-anak, jauh dari semua bentuk kekerasan agar anak-anak dapat tumbuh ceria sesuai dengan fitrahnya,” tegas Mu'ti.
Baca juga:Perundungan Siswa SMPN Saat MPLS di Blitar, Keluarga Korban Minta Penyelesaian Hukum
Sebagai informasi, peristiwa tersebut terjadi pada Jumat (18/7) sekitar pukul 08.00 WIB di area belakang kamar mandi sekolah.
Korban merupakan siswa kelas tujuh berinisial WV (12) dan mengaku menjadi korban perundungan dan kekerasan fisik yang dilakukan oleh sekelompok siswa kelas 7-9.
Kejadian tersebut pertama kali dilaporkan oleh orang tua korban, warga Desa Plumbangan, Kecamatan Doko yang mengetahui kondisi anaknya mengalami luka fisik dan trauma psikis sepulang sekolah.
Menurut keterangan korban, korban dipanggil oleh kakak kelas dan diajak menuju ke belakang kamar mandi sekolah.
Baca juga:Siswa SMPN di Blitar Di-bully Senior Saat MPLS, Dipanggil ke Belakang Kamar Mandi dan Dikeroyok
Di lokasi tersebut, korban mendapati sekitar 20 siswa lain telah berkumpul dan mulai melontarkan olok-olokan secara verbal.
Tak berselang lama, seorang siswa kelas delapan berinisial NTN memulai aksi kekerasan dengan memukul pipi kiri korban dan menendang bagian perutnya.
Aksi tersebut lantas memicu siswa lain ikut melakukan pengeroyokan secara bersama-sama.",Apakah insiden kekerasan terjadi di sekolah saat rangkaian MPLS?,"Tidak, itu bukan sesuatu yang berlaku."
"JAKARTA, KOMPAS.com- Guru besar Universitas Indonesia (UI), filsuf Franz Magnis Suseno atau Romo Magnis, hingga Jaksa Agung 1999-2001Marzuki Darusman, mengirimkan pandangan hukum sebagaiamicus curiaeatau ""sahabat pengadilan"" untuk perkara Sekretaris Jenderal PDI-P,Hasto Kristiyanto.
""Perkenankan kamiAliansi Akademik Independenturut memberikan pandangan akademik kami dalam perspektifsocio-legal, yaitu melihat hukum dalam konteks, dan bertujuan mendukung prinsipdue process of law, serta supremasi hukum dalam proses peradilan pidana,"" sebagaimana dikutip dari dokumenamicus curiaetersebut, Selasa (22/7/2025).
Baca juga:Kasus Hasto, 3 Praktisi Hukum Surabaya Kirim Dokumen Amicus Curiae ke Majelis Hakim
Kelompok ini bernama Aliansi Akademik Independen, dikoordinir Guru Besar Universitas Indonesia (UI) Suliatyowati Irianto. Adapun Romo Magnis hingga Marzuki tergabung dalam kelompok ini bersama nama-nama lainnya.
Kelompok ini terdiri dari 23 akademisi dan aktivis dari berbagai universitas.
Kompas.comtelah mendapatkan konfirmasi kebenaran dokumen tersebut dari Sulistyowati Irianto.
KOMPAS.com/Fika Nurul UlyaKetua Misi Pencari Fakta Independen tentang Myanmar sejak 2017 sekaligus mantan Jaksa Agung Marzuki Darusman usai melakukan audiensi dengan komisioner Komnas HAM di Kantor Komnas HAM, Jakarta Pusat, Senin (23/10/2023).
Melaluiamicus curiaeitu, Romo Magnis dan kawan-kawan memandang penuntutan terhadap Hasto janggal dan menimbulkan kekhawatiran besar bahwa independensi peradilan dan demokrasi melemah.
Para akademisi ini menyoroti bukti yang dihadirkan oleh jaksa Komisi Pemberantasan Korupsi (KPK) di persidangan yang lemah, prosedur pemeriksaan yang diwarnai pemaksaan, hingga momentum dimulainya penyelidikan yang terkesan lebih didorong oleh motivasi politik, alih-alih hukum.
Baca juga:Pakar Hukum: Kasus Tom Lembong dan Hasto adalah Persidangan dengan Motif Politik
Tindakan semacam ini kerap terjadi di negara dengan sistem demokrasi lemah atau di bawah kepemimpinan otoriter.
Adapun kasus hukum Hasto, menurut mereka, tidak bisa terlepas dari sikap kritisnya kepada pemerintahan Presiden Ke-7 RI, Joko Widodo (Jokowi).
""Dalam kasus Hasto Kristiyanto, penuntutan terhadap fungsionaris partai politik yang sangat kritis kepada pemerintahan Jokowi ini tampaknya didasarkan pada motif politik,"" ujar Romo Magnis dan kawan-kawan.
KOMPAS.com/NICHOLAS RYAN ADITYAGuru Besar Filsafat STF Driyarkara, Franz Magnis Suseno atau Romo Magnis dalam jumpa pers mengenai RUU TNI di STF Driyarkara, Jakarta, Selasa (18/3/2025).
Baca juga:Pembelaan Terakhir Hasto sebelum Menghadapi Vonis Hakim
Berikut adalah 23 nama akademisi dan aktivis ""Aliansi Akademik Independen"" yang mengajukan amicus curiae untuk Hasto Kristiyanto:
1. Prof. Franz Magnis Suseno dari Sekolah Tinggi Filsafat (STF) Driyarkara
2. Prof. Maria W. Soemardiono dari Universitas Gadjah Mada (UGM)
3. Mayling Oey-Gardiner dari UI
4. Prof. Riris Sarumpaet dari UI",Apakah Aliansi Akademik Independen merupakan kelompok yang terlibat dalam pemberitahuan amicus curiae?,"Ya, ini adalah tujuan mereka."
"PALANGKA RAYA, KOMPAS.com— Seorang pengemudi ojek daring (ojol) bernama Riko Januario (27) menjadi korban pengeroyokan oleh dua remaja di KotaPalangka Raya,Kalimantan Tengah. Pelaku diduga dalam kondisi mabuk saat melakukan aksinya.
Peristiwa itu terjadi pada Sabtu (19/7/2025) malam di Jalan Yos Soedarso Induk, Kelurahan Menteng, Kecamatan Jekan Raya. Dua pelaku berinisial AS (18) dan AT (18) telah diamankan oleh pihak kepolisian.
Akibat pengeroyokan tersebut, korban mengalami luka robek di wajah, lebam di lengan, dan patah tulang pergelangan tangan.
“Peristiwa ini berawal dari cekcok antara korban dan tersangka yang merasa jalannya dihalangi oleh korban,” ujar Kasatreskrim Polresta Palangka Raya, Kompol Rian Permana, dalam konferensi pers di Polresta Palangka Raya, Rabu (23/7/2025).
Baca juga:Kecanduan Judol, Satpam di Ciamis Begal Ojol Difabel
Rian menjelaskan, awalnya korban sedang mengantar penumpang ke sebuah tempat hiburan malam di Jalan Yos Soedarso.
Setelah menurunkan penumpang, korban diikuti dua pemuda yang menyalakan lampu jauh berulang kali dari arah belakang.
Salah satu pelaku yang mengendarai sepeda motor Honda Beat hitam menyelip dari kiri sambil berteriak kasar.
Korban kemudian turun dari mobil untuk menanyakan maksud kata-kata tersebut.
Korban sempat mengajak pelaku ke pos polisi terdekat, namun ketegangan justru meningkat. Meskipun sempat dilerai oleh sesama driver, pertikaian berlanjut hingga terjadi aksi saling dorong dan pemukulan.
“AS memukul korban berulang kali, namun korban berusaha menghindar. Tak lama kemudian, temannya berinisial AT datang dari arah kiri dan memukul kepala korban hingga berdarah,” jelas Rian.
Baca juga:Kronologi Driver Ojol Wanita Duel di Rumah Konsumen gara-gara Orderan Tak Dibayar
Pukulan dari AT menyebabkan luka robek di kepala korban yang harus dijahit—dua jahitan dalam dan tiga jahitan luar.
Selain itu, korban mengalami luka gores di tangan kanan, bahu kiri, leher, serta patah di pergelangan tangan kanan akibat perlawanan.
Atas perbuatannya, kedua pelaku dijerat dengan Pasal 170 KUHP tentang kekerasan secara bersama-sama di muka umum dan Pasal 351 KUHP tentang penganiayaan.
“Ancaman hukuman Pasal 170 maksimal tujuh tahun penjara, dan Pasal 351 maksimal lima tahun,” tutup Rian.",Apa tanggal dan hari ketika Riko Januario mencapai korban oleh dua remaja?,"Sabtu, 19/7/2025."
"JAKARTA, KOMPAS.com -Mantan Menko PolhukamMahfud MDmenyoroti hakim yang menyebut Mantan Menteri Perdagangan Thomas Trikasih Lembong aliasTom Lembongmengedepankan ekonomi kapitalis dalam vonis kasus impor gula.
Menurut dia, hakim tidak bisa membedakan ideologi dan norma hukum saat menyusun putusan.
""Hakim juga bercanda lucu bahwa salah satu yang memberatkan Tom Lembong adalah membuat kebijakan yang kapitalistik. Tampaknya hakim tak paham bedanya ide dan norma,"" ujar Mahfud kepada Kompas.com, Selasa (22/7/2025).
Baca juga:Mahfud Sentil Hakim yang Hitung Sendiri Kerugian Negara di Kasus Tom Lembong: BPKP Dinilai Tak Benar
Mahfud juga menyentil hakim yang menghitung kerugian negara sendiri.
Mahfud heran hakim tersebut malah tidak percaya dengan hasil perhitungan kerugian negara dari Badan Pengawasan Keuangan dan Pembangunan (BPKP).
""Selain kelemahan dari sudut mens rea, vonis untuk Tom Lembong juga tidak menunjukkan rangkaian logis tentang actus reus yang bisa dibuktikan. Kelemahan lain, perhitungan kerugian negara yang resmi dibuat oleh BPKP dinilai tidak benar sehingga majelis hakim membuat hitungan dengan matematikanya sendiri,"" ujar Mahfud.
Sebelumnya, Majelis hakim menilai perbuatan Menteri Perdagangan 2015-2016 Thomas Trikasih Lembong alias Tom Lembong dalam kasus impor gula hanya mengedepankan ekonomi kapitalis, alih-alih ekonomi Pancasila.
Baca juga:Mahfud Nilai Putusan MK Kembali Munculkan Wacana Kepala Daerah Dipilih DPRD
""Terdakwa pada saat menjadi Menteri Perdagangan kebijakan menjaga ketersediaan gula nasional dan stabilitas harga gula nasional lebih mengedepankan ekonomi kapitalis, dibandingkan sistem demokrasi ekonomi dan sistem Pancasila berdasarkan kesejahteraan umum dan keadilan sosial,"" ungkap hakim saat membacakan hal-hal yang memberatkan tindakan Tom Lembong dalam sidang putusan di Pengadilan Tipikor Jakarta, Jumat (18/7/2025).
Selain itu, Tom Lembong juga dinilai tidak melaksanakan asas kepastian hukum dan meletakkan hukum dengan ketentuan peraturan perundang-undangan sebagai dasar pengambilan setiap kebijakan dalam pengendalian harga gula, ketika menjabat sebagai Menteri Perdagangan.
Hakim juga menilai, Tom Lembong tidak melaksanakan tugas dan tanggung jawab secara akuntabel, bermanfaat dan adil dalam pengendalian stabilitas harga gula yang murah dan terjangkau oleh masyarakat sebagai konsumen terakhir atau bahan kebutuhan pokok berupa gula kristal putih (GKP).
""Keempat, terdakwa pada saat menjadi Menteri Perdagangan telah mengabaikan masyarakat sebagia konsumen akhir gula kristal putih untuk mendapatkan gula kristal putih dengan Harga yang terjangkau,"" ungkap hakim.
Baca juga:Mahfud MD: Tom Lembong Hanya Laksanakan Tugas dari Atas
Dalam putusannya, hakim menyatakan Tom Lembong terbukti secara sah dan meyakinkan bersalah melakukan tindak pidana korupsi bersama-sama sebagaimana dalam dakwaan primair.
""Menjatuhkan pidana kepada terdakwa Thomas Trikasih Lembong dengan pidana penjara selama 4 tahun dan 6 bulan,"" kata hakim.
""Menjatuhkan pidana kepada Terdakwa sebesar Rp 750 juta dengan ketentuan apabila denda tidak dibayar diganti dengan pidana kurungan selama 6 bulan,"" imbuh hakim.",Apakah hakim menyadari kelebihan dari sudut mens rea dalam konteks pertanyaan tersebut?,"Ya, mereka tidak percaya pada hasil perhitungan kerugian negara."
"SURABAYA, KOMPAS.com- Di tengah dinamika sistemkesehatan Indonesia, kabar tentang kemungkinanrumah sakitasing beroperasi di dalam negeri menjadi topik yang hangat dibicarakan.
Ada yang menyambutnya sebagai peluang, ada pula yang menyimpan kegelisahan.
Di antara pro dan kontra itu, satu hal menjadi jelas bahwa kita sedang belajar menakar kepercayaan pada rumah sendiri.
KetuaIkatan Dokter Indonesia(IDI) Jawa Timur, Dr dr Sutrisno SpOG (K), menyikapi wacana ini dengan bijak.
Baca juga:Rumah Sakit Tentara di Bengkulu Tidak Diserang Gerombolan Liar, Kapenrem Ungkap Pristiwa Sebenarnya
Ia tidak menolak kehadiran rumah sakit asing, tetapi meletakkan harapan besar pada kerja sama yang bermakna, bukan sekadar kompetisi semu.
“Harapan kita adalah kalau mereka bisa bekerja sama. Saya harap mereka akan menggunakan tenaga kerja yang di sini sehingga ada transfer ilmu yang bagus, ada transfer teknologi yang bagus,” ujarnya kepada jurnalis termasuk Kompas.com.
Ada optimisme sebab Indonesia bukan negara kecil yang perlu takut pada kehadiran yang asing. Dengan 280 juta jiwa, negeri ini adalah panggung yang luas bagi kolaborasi.
“Kita tetap optimistis bahwa bangsa kita tidak kalah dengan bangsa asing. Siapa pun dalam era yang bebas ini akan siap berkompetisi dan tentunya maju bersama,” kata Sutrisno.
Namun, ia pun tidak menutup mata bahwa tidak semua orang menyambut hangat.
Baca juga:Derita Pasien di Polewali Mandar, Ditandu 20 Km dan Habiskan Rp 700 Ribu untuk Sampai Rumah Sakit
Ada yang merasa terancam, bingung, atau sekadar belum percaya. Ketidakpastian ini, menurutnya bukanlah musuh tetapi bagian dari proses tumbuh.
“Kalau penolakan ya kita tidak menutup mata, pasti ada. Ada yang terusik, ada yang bertanya-tanya, ada yang meragukan, bahkan ada yang bingung. Tapi kembali ke hukum alam, siapa yang beradaptasi dialah yang akan bisa bertahan,” imbuhnya.
KOMPAS.com/SUCI RAHAYUPreskon jelang Indonesia Medical Wellness Tourism Expo (IMWTE) dan IVF Festival 2025 yang akan digelar di Grandcity Surabaya mulai 25-27 Juli 2025 mendatang.
Untuk menjawab itu, banyak pihak mulai membuka ruang dialog. Salah satunya melalui Indonesia Medical Wellness Tourism Expo (IMWTE) dan IVF Festival 2025 yang akan digelar di GrandcitySurabayapada 25-27 Juli 2025.
Kegiatan ini bukan ajang promosi atau pameran teknologi, tetapi tempat di mana suara masyarakat bisa bertemu dengan mereka yang selama ini bekerja di balik pelayanan kesehatan.
“Kami ingin mengedukasi sekaligus membangun kepercayaan bahwa layanan kesehatan berkelas dunia kini ada di Indonesia, dengan biaya yang transparan, terjangkau, dan terjamin,” kata Danny Ramdani Sultoni, ketua penyelenggara acara ini.
Baca juga:Ratusan Siswa SMPN 8 Kota Kupang Dilarikan ke Rumah Sakit, Diduga Usai Menyantap Program MBG
Seperti diketahui selama ini sekitar dua juta warga Indonesia pergi berobat ke luar negeri setiap tahun.
Bukan hanya karena alat yang lebih canggih, tetapi karena keyakinan bahwa mereka akan diperlakukan lebih baik di tempat lain.
Ia meyakini perubahan tidak harus dimulai dengan gedung tinggi atau mesin terbaru. Itu bisa dimulai dari empati, dari kemauan mendengar keluhan masyarakat, dan dari usaha mempertemukan semua pihak dalam satu ruang yang setara.
“Justru dari sini, di Surabaya, kami ingin membangun kesadaran tersebut,” pungkas Danny.",Apakah rumah sakit asing di Indonesia disarankan oleh Dr. Sutrisno SpOG?,"Tidak menolak, tetapi meminta kerjasama yang bermakna"
"ROKAN HULU, KOMPAS.com–Kabut asapakibatkebakaran hutandan lahan (karhutla) mulai menyelimuti permukiman warga di KabupatenRokan Hulu(Rohul), Riau, Rabu (23/7/2025).
Asap yang cukup pekat itu berasal dari karhutla yang terjadi beberapa hari terakhir di wilayah tersebut.
""Asapnya saat ini semakin parah. Bikin sesak napas dan mata perih,"" ujar warga Rohul, Lamsari (45), saat ditemui di Pasir Pengaraian, Rabu. Ia berharap pemerintah segera turun tangan untuk menangani bencana asap yang telah mengganggu aktivitas masyarakat. ""Ya, semoga cepat hilang asapnya. Kalau sekarang ini asap sangat mengganggu aktivitas kami,"" lanjutnya.
Untuk mencegah dampak kesehatan, Dinas Kesehatan (Dinkes) Kabupaten Rokan Hulu melalui Puskesmas Kecamatan Rambah membagikan lebih dari 3.000 masker kepada warga.
Baca juga:Bakar Hutan demi Sawit, Pria 62 Tahun Diringkus di Bengkalis
Masker dibagikan kepada pengendara dan pejalan kaki di sekitar jalan dan lampu merah Kota Pasir Pengaraian, Kecamatan Rambah.
""Tujuan kegiatan ini, dilakukan untuk melindungi warga. Karena kita ketahui dalam beberapa hari ini terjadi kebakaran besar, kebakaran lahan yang menimbulkan terjadinya bencana asap,"" kata Kepala Puskesmas Rambah, Kus Aedy.
Kus menjelaskan, penggunaan masker penting untuk mencegah berbagai gangguan kesehatan akibat asap, seperti infeksi saluran pernapasan atas (ISPA), iritasi mata, iritasi kulit, asma, dan pneumonia.
Dia juga menyarankan agar warga mengurangi aktivitas di luar ruangan dan tetap menjaga kesehatan.
""Kita berharap, bencanakabut asapini cepat berlalu dan aktivitas warga dapat berjalan dengan normal, dan anak-anak sekolah dapat belajar normal kembali,"" ujarnya.","Asapnya semakin parah, apa kabar?",Lamsari berharap asap hilang cepat.
"TUBAN, KOMPAS.com- Kejaksaan Negeri (Kejari) Tuban menetapkan tiga tersangka kasus dugaan korupsi proyek Biopori di Dinas Lingkungan Hidup (DLH) tahun 2021 dengan pagu anggaran hampir Rp 1 miliar.
Ketiga tersangka tersebut merupakan kontraktor yakni pemilik perusahaan pemenang tender berinisial WS, dan direktur perusahan pelaksana pekerjaan berinisial YA, serta HG sebagai pelaksana proyek di lapangan.
Usai ditetapkan sebagai tersangka ketiga pelaku kemudian dijebloskan ke penjara di Lembaga Permasyarakatan (Lapas) Kelas IIB Tuban selama 20 hari terhitung dari tanggal 21 Juli 2025.
Baca juga:4 Pejabat Eks Kadis Perumahan Sidoarjo Ditetapkan Tersangka Kasus Korupsi Rusunawa
Dalam kasus ini ketiga tersangka diketahui melakukan tindakan pidana mengalihkan pekerjaan ke perusahaan lain dan pengadaan pipa Biopori yang tidak sesuai spesifikasi yang telah ditentukan dalam perencanaan.
Kejari Tuban Iman Sutopo mengatakan, ada 49 saksi yang diperiksa dalam kasus in diantaranya, kepala dinas, camat dan 20 kepala desa serta pihak lain yang terlibat dalam proyek pengadaan Biopori tersebut.
""Dalam waktu dekat berkas sudah selesai dan segera dilimpahkan ke Pengadilan Tipikor Surabaya untuk segera dilakukan sidang,"" kata Imam Sutopo, Selasa (22/7/2025).
Baca juga:Eks Direktur Bank Jateng Jadi Tersangka Kasus Korupsi Sritex, Sekda: Ini Jadi Modal untuk Pencegahan
Kepala Seksi Tindak Pidana Khusus (Kasi Pidsus) Kejari Tuban, Yogi Natanael Cristianto menambahkan, pihaknya butuh waktu 9 bulan untuk mengungkap kasus korupsi yang dilakukan oleh ketiga tersangka tersebut.
Berdasarkan hasil penyidikan, pihaknya menemukan fakta tersangka YA meminjam perusahaan milik WS untuk mendapatkan proyek pengadaan Biopori tersebut.
Setelah memenangkan tender proyek pengadaan Biopori tersebut, YA menyerahkan pelaksanaan pekerjaannya kepada HG, yang seharusnya tidak memenuhi kualifikasi sebagai pelaksana.
""Dugaannya adanya pengondisian dalam pelaksanaan proyek tersebut, HG yang tidak memiliki kapabilitas justru ditunjuk untuk melaksanakan pekerjaan,"" kata Yogi Natanael Cristanto.
Baca juga:Komisaris PT PAL Ditahan Terkait Korupsi Kredit Bank BUMN Rp 105 Miliar
Selain itu, ada ketidaksesuaian kuantitas proyek pengadaan pipa Biopori, yang seharusnya menjangkau 16.400 titik untuk 328 desa/kelurahan se-Kabupaten Tuban, ternyata hanya 9.121 yang terpasang di lapangan.
Sisanya sebanyak 7.181 pipa biopori sengaja tidak dipasang. dan sebagian besar justru dibiarkan berserakan di balai desa dan beberapa titik lokasi proyek Biopori.
""Hasil penghitungan kerugian negara yang ditimbulkan dari perbuatan para tersangka sebesar Rp 344.428.045,"" ungkapnya.
Para tersangka dijerat dengan Pasal 2 ayat (1), Sub Pasal 3 juncto Pasal 18 Undang-Undang Nomor 31 Tahun 1999 tentang Pemberantasan Tindak Pidana Korupsi yang telah diubah dengan Undang-Undang Nomor 20 Tahun 2001, serta juncto Pasal 55 ayat (1) ke-1 KUHP dan juncto Pasal 64 ayat (1) KUHP.",Apakah kontraktor yang menetapkan tersangka kasus dapat berfungsi sebagai pelaksana proyek?,"Tidak, karena melakukannya mengalihkan pekerjaan ke perusahaan lain."
