content,question,answer
"KOMPAS.com -Mantan prajurit Marinir TNI AL,Satria Arta Kumbara, kembali menjadi bahan pembicaraan publik setelah sebuah video berisi permintaannya untuk dipulangkan ke Indonesia beredar luas di media sosial.
Sebelumnya, nama Satria Kumbara sempat viral lantaran tampil dalam sejumlah video yang memperlihatkan dirinya mengenakan seragam militer Rusia.
Ia disebut-sebut bergabung sebagai prajurit di negara tersebut dan menandatangani kontrak dengan Kementerian Pertahanan Rusia.
Baca juga:Eks Marinir Satria Kumbara Pilih Jadi Tentara Bayaran Rusia lalu Menyesal, Kenapa?
Namun, kini Satria Kumbara dikabarkan menghadapi pencabutan status kewarganegaraan Indonesia oleh otoritas Rusia sehingga ia meminta untuk dapat kembali ke Tanah Air.
Melalui akun TikTok@zstorm689pada Minggu (20/7/2025), Satria menyampaikan pesan terbuka kepada Presiden Prabowo Subianto, Wakil Presiden Gibran Rakabuming Raka, dan Menteri Luar Negeri Sugiono.
Dalam pesannya, Satria memohon maaf atas ketidaktahuannya yang menyebabkan pencabutan status kewarganegaraan Indonesia akibat kontrak dengan Kementerian Pertahanan Rusia.
Pangamat sempat beranggapan bahwa motif finansial diperkirakan menjadi penyebab utama mantan marinir Indonesia bergabung dengan dinas militer asing, situasi yang bisa mengancam keamanan nasional.
Pengamat militer sekaligus pendiri Institute for Security and Strategic Studies (ISESS), Khairul Fahmi berpendapat motif ekonomi menjadi salah satu faktor utama yang mendorong prajurit Indonesia bergabung ke dinas ketentaraan asing.
Fahmi mengatakan ""kesenjangan gaji"" di kalangan tentara bisa jadi mendorong mereka keluar dari TNI.
Merujuk Peraturan Pemerintah (PP) Nomor 6 Tahun 2024, gaji pokok tentara berpangkat sersan dua seperti Satriya Kumbara berkisar antara Rp 2.272.100 hingga Rp3.733.700.
Selain itu, Fahmi menilai, ada fenomena di lingkungan militer ketika prajurit bintara dan tamtama memilih keluar TNI saat berusia produktif demi mencari peluang penghidupan lebih baik.
""Ketika mereka masih cukup sehat, cukup produktif begitu, mereka sudah bisa beraktivitas untuk meningkatkan kesehatan dengan aktivitas-aktivitas bisnis di luar TNI,"" ujar Fahmi pada 15 Mei lalu, dikutip dariBBC News Indonesia.
Meski begitu, Fahmi tak menampik faktor lain yang bisa saja memicu mereka ingin ikut berperang di luar negeri, seperti keinginan untuk mempraktikan keterampilan yang dipunyai.
Baca juga:Rusia Bereaksi Usai Trump Ancam Bom Moskwa, Jubir Kremlin Tak Bisa Membantah
Menurut Fahmi, besaran upah tentara bayaran (mercenary) sangat bergantung pada sejumlah faktor, termasuk negara penempatan, jenis konflik dan risiko, spesialisasi prajurit, dan durasi penugasan.
Fahmi mencatat bahwa mereka yang bergabung dengan perusahaan militer swasta, seperti Wagner Group (Rusia) atau Blackwater/Academi (Amerika Serikat) dapat memperoleh ribuan dollar AS per bulan, tergantung peran yang diambil.",Apakah Satria Kumbara adalah prajurit di negara tersebut?,"Ya, satunya berada."
"JAKARTA, KOMPAS.com- Presiden Amerika Serikat Donald Trump mengumumkan kesepakatan perdagangan dengan Indonesia, sejak meluncurkan apa yang disebut kebijakan tarif ""hari pembebasan.""
Indonesia dikenakan tarif sebesar 19 persen, menurun dari angka sebelumnya sebesar 32 persen.
""Kesepakatan hebat, untuk semua orang, baru saja dibuat dengan Indonesia. Saya bertransaksi langsung dengan Presiden mereka yang sangat dihormati. DETAILNYA AKAN DILANJUTKAN!!!"" ujar Trump, merujuk pada Presiden Indonesia Prabowo Subianto, dalam sebuah unggahan di platform media sosialnya, Truth Social.
Baca juga:Tarif Impor AS dari RI Turun Jadi 19 Persen, tapi Ada Ancaman Mengintai
ABC Indonesiamembantu menjelaskan arti kesepakatan ini bagi Indonesia dan bila keberadaannya menguntungkan.
Berdasarkan kesepakatan, tarif resiprokal Indonesia yang tadinya 32 persen diturunkan ke angka 19 persen.
Ini berarti semua produk dari Indonesia yang masuk ke Amerika Serikat akan dikenakan pajak 19 persen.
Sementara itu, produk Amerika Serikat yang masuk ke Indonesia akan dikenakan pajak lebih rendah, atau bahkan mendekati nol persen.
Trump mengatakan di platform Truth Social bahwa Indonesia setuju untuk mengimpor energi AS senilai 15 miliar dollar AS (Rp 244,65 triliun), produk pertanian AS senilai 4,5 miliar dollar AS (Rp 73,4 triliun), dan membeli 50 jet Boeing.
Impor dari Amerika Serikat ke Indonesia yang akan melesat tajam adalah produk pertanian, dengan lonjakan sebesar 55 persen.
Menurut laporan Departemen Pertanian Amerika Serikat (USDA), pada 2024 ekspor produk pertanian Amerika ke Indonesia atau impor pertanian Indonesia dari Amerika mencapai 2,9 miliar dollar AS (Rp 47,3 triliun), yang turun empat persen dibanding tahun sebelumnya.
Baca juga:Prabowo Sebut “Era Baru” Perdagangan RI dan AS Dimulai, Tarif Turun Jadi 19 Persen
Muhammad Zulfikar Rakhmat, Direktur Kajian Internasional CELIOS, mengatakan bahwa lonjakan impor produk pertanian dari Amerika Serikat akan berdampak pada petani Indonesia.
""Petani lokal harus menghadapi kompetisi harga murah dari produk tambang massal AS, sehingga harga dan volume panen (petani dalam negeri) bisa turun,"" katanya.
""Tekanan suplai tinggi bisa tekan pendapatan petani kecil, terutama komoditas di wilayah Jawa dan Sulawesi.""
Disebutkan dalam kesepakatan bahwa produk pertanian Amerika Serikat meliputi kedelai, gandum, jagung, dan kapas.
Kedelai menjadi komoditas ekspor pertanian utama dari Amerika ke Indonesia dengan jumlah mencapai 1,3 miliar dollar AS (Rp 21,2 triliun).",Apa peristihi tarif resiprokal Indonesia ke Amerika Serikat?,Diturunkan dari 32 persen ke 19 persen.
"LOMBOK, KOMPAS.com –Seorang pendaki asal Swiss berusia 46 tahun, berinisial BE, dilaporkan mengalami kecelakaan saat menuruni jalur menuju Danau Segara Anak di kawasanGunung Rinjani, Rabu (16/7/2025).
Insiden ini terjadi hanya beberapa minggu setelah tragedi yang menimpa pendaki asal Brasil,Juliana Marins, di jalur ekstrem gunung yang sama.
""Kami menerima informasi sekitar pukul 11.30 Wita. Korban terjatuh saat dalam perjalanan dari puncak menuju danau,"" kata Ketua Tim Evakuasi Balai Taman Nasional Gunung Rinjani (BTNGR), Gede Mustika, mengonfirmasi insiden tersebut.
Baca juga:Brasil Akan Gugat Indonesia jika Kematian Juliana Marins di Rinjani Terbukti akibat Kelalaian
Dari laporan awal yang diterima BTNGR, korban mengalami luka serius, termasuk patah tulang dan pendarahan. Namun, pihaknya belum dapat memastikan sumber pasti pendarahan tersebut.
""Ada indikasi pendarahan, tapi kami belum tahu apakah dari kepala atau bagian tubuh lain,"" terang Mustika.
Menurut Mustika, korban tidak jatuh dari tebing atau jurang, melainkan terpeleset di jalur pendakian yang mengarah ke danau.
Saat ini, BE masih berada di lokasi kejadian sambil menunggu proses evakuasi. Tim penyelamat yang terdiri dari delapan orang, termasuk dua tenaga medis, sedang menuju lokasi.
Sebelum insiden terjadi, korban diketahui memulai pendakian dari pintu masuk Sembalun pada Selasa (15/7/2025), bersama sejumlah wisatawan lain.
""Ia melakukan pendakian pada hari Selasa, dan insiden jatuh terjadi keesokan paginya,"" kata Mustika.
Ketua Asosiasi Tour Organizer Senaru, Munawir, juga membenarkan laporan kecelakaan tersebut.
Baca juga:Ayah Juliana Marins Salahkan Pemandu, Tinggalkan Putrinya untuk Merokok
Menurutnya, korban baru saja menyelesaikan pendakian ke puncak Rinjani dan dalam perjalanan turun menuju Danau Segara Anak.
""Kami langsung mengerahkan bantuan dari tour organizer begitu mendapat kabar dari pemandunya,"" ujar Munawir.
Sementara itu, peristiwa ini kembali mengingatkan publik pada kasus tragis Juliana Marins, pendaki asal Brasil yang jatuh di Gunung Rinjani pada 21 Juni lalu.
Jenazahnya baru bisa dievakuasi tiga hari kemudian karena cuaca buruk dan medan yang sulit.
Kasus tersebut sempat memicu reaksi keras dari publik Brasil hingga ke ranah diplomatik.
Pemerintah Brasil bahkan membuka opsi membawa kasus Juliana ke jalur hukum internasional, menuding adanya potensi kelalaian dalam proses penyelamatan.
Namun, setelah dilakukan otopsi ulang di Brasil, hasilnya menguatkan temuan awal dari pihak medis di Bali, yakni bahwa Juliana sempat bertahan hidup selama sekitar 20 menit pasca-jatuh sebelum akhirnya meninggal akibat trauma berat dan luka dalam.
Baca juga:Cerita Pendaki Irlandia Hampir Tewas di Rinjani, Nyaris Bernasib seperti Juliana Marins","Apa kejadian yang terjadi di Gunung Rinjani, dan apakah Juliana Marins merupakan korban dari kecelakaan?",Kecelakaan pendaki asal Swiss; julana menjatuhkan saat bersenang-senang.
"Penulis: Jennifer Holleis/ DW Indonesia
KOMPAS.com- Kamis pagi (17/7/2025), PresidenSuriahAhmed Al-Sharaa menyampaikan pidato nasional, mengumumkan berakhirnya konflik antara suku Badui dan komunitasDruzedi Sweida yang menewaskan sekitar 360 orang.
Ia menegaskan pasukan pemerintah telah ditarik dan menekankan komitmennya melindungi hak-hak Druze.
Namun, fokus utama pidatonya diarahkan terhadapIsrael, yang pekan ini menyerang markas besar angkatan bersenjata Suriah dan posisi militer di Sweida, menewaskan 20 orang.
Perdana Menteri Israel Netanyahu mengeklaim, serangan itu dilancarkan untuk menyelamatkan komunitas Druze dan memberantas geng-geng bersenjata di dalam rezim Suriah.
Al-Sharaa sebaliknya menuduh Israel memanfaatkan kerusuhan untuk menghancurkan infrastruktur sipil dan menggagalkan upaya perdamaian.
""Kami tahu siapa yang ingin memecah belah bangsa ini,"" kata Al-Sharaa.
Baca juga:Siapa Druze dan Kenapa Israel Menyerang Suriah?
AFP/JACK GUEZPerdana Menteri Israel Benjamin Netanyahu saat mengunjungi Institut Sains Weizmann yang hancur dirudal Iran di Kota Rehovot, Israel, 20 Juni 2025.
Serangan terbaru di Damaskus menandai eskalasi militer Israel di Suriah, yang meningkat sejak tergulingnya Bashar Al-Assad pada Desember 2024.
Israel mengeklaim serangan bertujuan mencegah senjata rezim lama jatuh ke tangan pemerintahan baru.
Menurut Charles Lister dari Middle East Institute, sejak Desember 2025 Israel telah melakukan hampir 1.000 serangan dan menduduki 180 kilometer persegi wilayah Suriah. Ia mencatat bahwa pemerintah Suriah sama sekali tidak balas menyerang.
Secara resmi, Israel dan Suriah masih berada dalam status perang sejak 1967, ketika Israel menduduki Dataran Tinggi Golan pada 1981.
Meski diakui oleh AS dan Israel, komunitas internasional tetap menganggap wilayah itu sebagai bagian dari Suriah yang diduduki.
Pasca jatuhnya Assad, pasukan Israel mulai bergerak melampaui zona demiliterisasi yang telah diawasi PBB sejak perjanjian gencatan senjata 1974.
Baca juga:Presiden Suriah Tak Takut Perang, Kecam Israel Biang Keladi Kekacauan
""Israel tampaknya tengah membentuk zona penyangga informal di Suriah selatan,"" kata Ryan Bohl, analis senior Timur Tengah dan Afrika Utara di Rane Network, kepadaBloombergpekan ini.",Apakah konflik antara suku Badui dan komunitas Druze di Sweida telah mencapai akhirnya?,"Ya, Konflik itu sudah berakhir."
"BEIJING, KOMPAS.com -Seorang prialanjut usiadiChinabernama Jiang (75) mengajukan gugatan cerai kepada istrinya setelahjatuh cintapada seorang wanita virtual berbasiskecerdasan buatan(AI).
Jiang diketahui begitu terpikat oleh kata-kata manis yang dilontarkan persona AI tersebut, meski ucapan dan gerakan bibir sang wanita tak selalu selaras.
Setiap hari, Jiang tak sabar membuka ponselnya demi menanti pesan dari sang wanita virtual tersebut.
Baca juga:67 Warga Gaza Tewas Saat Menunggu Bantuan, Paus Leo dan Trump Kecam Serangan
Fenomena ini ternyata bukan kasus tunggal. Konten berbasis AI tengah menjadi tren di China, terutama di kalangan lansia yang memiliki keterbatasan mobilitas.
Banyak dari mereka merasa terhibur bahkan mendapat “perhatian” yang selama ini dirindukan, dikutip dariWorld of Buzzpada Minggu (20/7/2025).
Anak-anak mereka sudah berulang kali mencoba meyakinkan bahwa sosok di layar itu hanyalah karakter buatan.
Namun, tak sedikit orang tua yang justru memilih mempercayai persona AI yang tampil memikat dan penuh perhatian.
Persona AI ini dirancang dalam berbagai peran, mulai dari pembawa acara cantik, mahasiswa menarik, hingga pria berpenampilan profesional, sosok yang disebut-sebut menjadi idola di kalangan wanita lansia.
Meski memberi kenyamanan emosional, konten-konten ini kerap diselipkan tujuan komersial. Para persona AI tersebut mempromosikan berbagai produk, mulai dari gelang hingga susu.
Dengan bujuk rayu yang memanfaatkan emosi, tak jarang para lansia menghabiskan uang untuk membeli produk yang sejatinya tidak ada.
Baca juga:Ukraina Ajukan Putaran Baru Perundingan Damai dengan Rusia Pekan Depan
Pakar memperingatkan, di balik kemudahan yang ditawarkan, teknologi AI menyimpan potensi manipulasi emosi yang berisiko merugikan secara finansial dan menciptakan ketergantungan yang tidak sehat. Hal ini disampaikan dalam laporan sejumlah media di China.",Apakah seorang prialan judi di Beijing mencoba bersenang-senang dengan wanita virtual?,"Tidak, mereka berbeda dalam hubungan."
"BEIJING, KOMPAS.COM –Seorang pria asalChinamemilih hidup di dalam mobil selama hampir tiga tahun demi menghemat pengeluaran.
Pria berusia 38 tahun bernama Yin, yang bekerja sebagai programmer di Beijing, mengatakan bahwa gaya hidup ini justru memberinya kenyamanan dan ketenangan.
Sehari-hari, Yin bekerja di Ibu Kota China dan kembali ke rumahnya di Tianjin—kota yang berjarak sekitar 130 kilometer—setiap akhir pekan.
Baca juga:Gaji Rp 6 Juta, Gadis Ini Pilih Ngekos di Toilet Kantor biar Hemat
Ia bangun pukul 05.30 setiap Senin pagi untuk menempuh perjalanan ke Beijing, dan kembali ke Tianjin pada Jumat sore.
“Selama tiga tahun terakhir saya tinggal di dalam mobil. Selama mobilnya cukup luas dan stasiun pengisian daya mudah ditemukan, pengalaman ini tak kalah nyaman dibanding menginap di hotel,” kata Yin, seperti dikutip dariSCMP.
Sebelum memutuskantinggal di mobil, Yin sempat menyewa apartemen di Beijing dengan biaya sekitar 2.500 yuan per bulan (sekitar Rp 5,7 juta).
Namun, pada pertengahan 2022, ia mengganti mobilnya dengan kendaraan listrik berukuran lebih besar dan mulai merancang interiornya agar layak huni.
Kini, mobil itu telah dilengkapi kasur kecil, peralatan masak elektrik, hingga sistem karaoke.
Di dalamnya, Yin menonton televisi, menyanyi, menelepon istri dan dua anaknya, bahkan bekerja.
“Aktivitas saya setelah bekerja biasanya menonton TV, karaoke, dan menelepon keluarga. Saya juga kadang-kadang meng-coding. Tidak punya hobi lain seperti maingame,” ujarnya.
“Saya biasanya tidur jam 10 atau 11 malam,” imbuhnya.
Dengan hidup di mobil, pengeluaran bulanan Yin jauh lebih rendah. Tol jalan raya antara Tianjin dan Beijing hanya memakan biaya sekitar 400 yuan (Rp 909.232), sementara biaya listrik untuk mengisi daya mobil di bawah 300 yuan (Rp 681.924).
Jika ia perlu pulang ke Tianjin pada selain akhir pekan, ia akan naik kereta dengan tiket seharga 100 yuan (Rp 227.308).
Baca juga:Demi Berhemat, Wanita Ini Tinggal di Bunker Bawah Tanah
“Satu-satunya tantangan cuma soal toilet,” katanya, sambil menambahkan bahwa ia biasa parkir di taman kota, bangun pukul 06.30, berjalan santai, lalu menyiapkan sarapan menggunakan kompor listrik kecil.
Selama musim panas, Yin mandi setiap hari dengan air dari tangki kecil di mobil. Namun, saat musim dingin, ia biasanya pulang ke Tianjin dengan kereta di hari Rabu malam untuk mandi, lalu kembali ke Beijing keesokan paginya.",Apakah Yin menyadari bahwa hidup di dalam mobil membuatnya lebih aman dan nyata?,"Ya, kenyamanan ini adalah keuntungannya."
"Penulis: Hans Pfeiffer/DW Indonesia
KOMPAS.com-Adolf Hitlermasih ""hidup"", setidaknya di dunia maya. Siapa pun yang mengetikkan ""Hitler"" di platform X milik Elon Musk, akan segera disuguhi unggahan terbaru: Foto-foto Hitler, meme, simbol swastika, bahkan slogan ""Heil Hitler"".
Kelompok pendukung antisemitisme, rasisme, penganut teori konspirasi, pendukung antidemokrasi dan pengagum Hitler, terus menyebarkan racun ideologis mereka di manan-mana: diJerman, Eropa, Amerika Serikat (AS), Amerika Latin, Timur Tengah, hingga India.
Diktator Jerman itu telah mati 80 tahun lalu, namun bisnis dengan memakai nama Adof Hitler si pelaku pembantaian massal itu, hingga kini masih tetap menguntungkan. Toko buku antik di seluruh dunia masih menjual edisi lama bukuMein Kampfdengan harga tinggi.
Edisi bahasa Jerman biasanya dibanderol sekitar 250 euro (Rp 4,7 juta), versi bahasa Spanyol berjudulMi Luchadipatok seharga lebih dari 300 euro (Rp 5,6 juta), dan edisi bahasa Inggris dengan judulMy Struggledijual hingga sekitar 600 dollar AS (Rp 9,7 juta)di beberapa toko daring.
Sementara itu, di pasar Mesir dan portal daring India, buku itu dapat ditemukan dengan harga jauh lebih murah.
Baca juga:Siapa JD Vance, Calon Wakil Trump yang Pernah Bandingkan Trump dengan Hitler?
Mein Kampfdianggap sebagai karya panduan ideologis, dimana Hitler menguraikan pandangan fanatiknya tentang dunia, antisemitisme brutalnya, dan penghinaan terhadap demokrasi dan keberagaman.
Semua itu dituangkan delapan tahun sebelum ia naik ke tampuk kekuasaan di Jerman pada 1933.
Dalam bukunya, Hitler mengangkat bangsa Jerman menjadi ""ras manusia unggul"". Bahkan jauh sebelum Perang Dunia II pecah, ia sudah bermimpi tentang ""Jermanisasi"" wilayah Eropa Timur dan pengusiran paksa jutaan orang.
Sejarawan Austria Othmar Plockinger menjelaskan, inti perjuangan Hitler sudah tersirat dalam judulMein Kampf.
""Yang lebih kuatlah yang akan menang, ras yang lebih unggullah yang akan berkuasa. Bahkan dalam perebutan jabatan, yang menang adalah yang paling kuat kemauannya, paling tanpa belas kasihan, yang berasal dari ras atau kemampuan yang lebih unggul.""
Baca juga:Dulu JD Vance Pernah Membandingkan Trump dengan Hitler
Plockinger adalah salah satu peneliti terkemuka tentang karya ini. Ia membantu menerbitkan edisiMein Kampfyang benar-benar memiliki wawasan. Ini edisi yang sudah diedit ulang, yang menelaah secara rinci pikiran dan bahasa Hitler, kata demi kata, dalam 2.000 halaman.
SaatMein Kampfpertama terbit pada 18 Juli 1925, kehadirannya jauh dari sensasi hebat. Ketika buku ini pertama kali diterbitkan, gaungnya tidak luar biasa.
Hitler saat itu adalah seorang pemberontak, yang baru menjalani hukuman penjara lebih dari satu tahun atas tuduhan makar. Gerakan nasional-sosialisnya masih kecil dan nyaris tanpa pengaruh berarti di Jerman maupun Austria. Bahkan, karier politiknya tampak akan segera kandas.
Pasar buku kala itu dipenuhi oleh banyak tulisan perjuangan nasionalis dan memoar penjara yang lebih dulu beredar. IsiMein Kampfpun dirasa kurang orisinal, bahkan oleh banyak pengikutnya dianggap mengecewakan.",Apakah Adolph Hitler masih bermiliki kekuatan politik di dunia modern?,"Tidak, karena hidupnya dan hukuman pembantaian yang dilaksanakannya."
"WASHINGTON, KOMPAS.com –Seorang insinyur asal China, Chenguang Gong (59), mengaku telah mencuri rahasia dagang sensitif milik perusahaan pengembang teknologi militerAmerika Serikat(AS), termasuk rancangan sistem deteksi peluncuran rudal nuklir.
Hal itu diumumkan oleh Departemen Kehakiman AS (DoJ) dalam pernyataannya pada Senin (21/7/2025).
Akibat tindakannya, Gong terancam hukuman maksimal 10 tahun penjara dan akan menjalani sidang vonis pada 29 September 2025 mendatang.
Baca juga:WN China Baoxia Liu Jadi Buron FBI, Diduga Suplai Senjata Perang Iran-Israel
Selama bekerja di sebuah perusahaan riset dan pengembangan di wilayah Los Angeles pada 2023, Gong diketahui mentransfer lebih dari 3.600filerahasia ke perangkat penyimpanan pribadinya.
Nama perusahaan tempat Gong bekerja tidak diungkapkan dalam dokumen pengadilan.
Menurut DoJ, beberapa dokumen yang dicuri mencakup cetak biru sensor inframerah untuk sistem berbasis luar angkasa—teknologi yang dirancang untuk mendeteksi peluncuran rudal nuklir serta melacak rudal balistik dan hipersonik.
Selain itu, Gong juga mencuri rancangan sensor yang dirancang untuk memungkinkan pesawat militer AS mendeteksi rudal pencari panas yang masuk dan mengaktifkan sistem penanggulangan.
""Gong mencuri teknologi yang sangat penting bagi keamanan nasional, termasuk sistem yang membantu pertahanan rudal dan perlindungan pesawat tempur,"" kata Departemen Kehakiman dalam pernyataan resminya.
Investigasi lebih lanjut mengungkap bahwa Gong, yang menjadi warga negara AS sejak 2011, sebelumnya pernah bekerja di sejumlah perusahaan teknologi besar AS antara 2014 hingga 2022.
Selama periode itu, Gong dilaporkan juga mengajukan lamaran untuk bergabung dengan beberapa ""Program Bakat"" (Talent Programs) yang didanai oleh pemerintah China.
Menurut DoJ, program-program ini dirancang untuk menarik individu dengan ""keahlian tingkat tinggi dalam ilmu pengetahuan dan teknologi canggih"" guna mendukung pertumbuhan ekonomi dan kemampuan militer China.
Walau belum dipastikan apakah Gong benar-benar bergabung dalam salah satu program tersebut, pihak berwenang menilai langkahnya mencerminkan risiko spionase teknologi yang kian meningkat di sektor industri pertahanan AS.
Baca juga:Bagaimana Buron FBI Baoxia Liu 18 Tahun Selundupkan Senjata AS ke Iran?","Apa yang dilakukan oleh Chenguang Gong, insinyur asal China?",Mengaku telah mencuri rahasia dagang sensitif milik Amerika Serikat.
"MOSKWA, KOMPAS.com –PresidenRusiaVladimir Putinmengadakan pertemuan mendadak dengan Ali Larijani, penasihat utama Pemimpin TertinggiIranAyatollah Ali Khameneiuntuk isu nuklir, di Kremlin pada Minggu (20/7/2025).
Pertemuan tersebut membahas perkembangan situasi di Timur Tengah danprogram nuklir Irandi tengah ketegangan yang terus memanas.
“Larijani menyampaikan penilaian mengenai situasi yang meningkat di Timur Tengah dan seputar program nuklir Iran,” kata juru bicara Kremlin Dmitry Peskov dalam keterangan resminya.
Baca juga:Ukraina Ajukan Putaran Baru Perundingan Damai dengan Rusia Pekan Depan
Peskov menambahkan, Putin menyampaikan sikap Rusia yang sudah dikenal luas terkait upaya stabilisasi kawasan serta penyelesaian politik atas persoalan nuklir Iran.
Rusia dikenal memiliki hubungan erat dengan para pemimpin ulama di Iran dan menjadi salah satu pendukung penting Teheran.
Meski demikian, Moskwa tidak secara eksplisit mendukung Iran bahkan setelah Amerika Serikat bergabung dalam kampanye pengeboman besar-besaran yang dilakukan Israel terhadap Iran pada Juni lalu.
Di sisi lain, seorang sumber diplomatik Jerman mengungkapkan kepadaAFPbahwa Inggris, Perancis, dan Jerman berencana menggelar perundingan baru dengan Iran dalam beberapa hari ke depan guna membahas program nuklir Iran tersebut.
Laporan serupa juga disampaikan kantor berita Iran,Tasnim, yang menyebut Teheran telah sepakat untuk mengadakan pembicaraan dengan ketiga negara Eropa tersebut.
Namun, media Iran itu mengutip sumber anonim tanpa menyebutkan detail lebih lanjut.
Pekan sebelumnya, Rusia sempat mengecam laporan media AS Axios yang menyebut Putin mendorong Iran untuk menerima kesepakatan dengan Amerika Serikat guna menghentikan aktivitas pengayaan uranium.
Baca juga:Jatuh Cinta pada Wanita AI, Kakek 75 Tahun di China Gugat Cerai Istri
Iran sendiri berulang kali membantah tuduhan tengah mengembangkan senjata nuklir. Teheran menegaskan bahwa negaranya memiliki “hak sah” untuk memanfaatkan energi atom untuk tujuan damai.",Apakah Putin membawa Larijani ke Kremlin untuk bahwa situasi di Timur Tengah meningkat dan program nuklir Iran?,"Ya, itu tujuan utamanya."
"Penulis: Jennifer Holleis/ DW Indonesia
KOMPAS.com- Kamis pagi (17/7/2025), PresidenSuriahAhmed Al-Sharaa menyampaikan pidato nasional, mengumumkan berakhirnya konflik antara suku Badui dan komunitasDruzedi Sweida yang menewaskan sekitar 360 orang.
Ia menegaskan pasukan pemerintah telah ditarik dan menekankan komitmennya melindungi hak-hak Druze.
Namun, fokus utama pidatonya diarahkan terhadapIsrael, yang pekan ini menyerang markas besar angkatan bersenjata Suriah dan posisi militer di Sweida, menewaskan 20 orang.
Perdana Menteri Israel Netanyahu mengeklaim, serangan itu dilancarkan untuk menyelamatkan komunitas Druze dan memberantas geng-geng bersenjata di dalam rezim Suriah.
Al-Sharaa sebaliknya menuduh Israel memanfaatkan kerusuhan untuk menghancurkan infrastruktur sipil dan menggagalkan upaya perdamaian.
""Kami tahu siapa yang ingin memecah belah bangsa ini,"" kata Al-Sharaa.
Baca juga:Siapa Druze dan Kenapa Israel Menyerang Suriah?
AFP/JACK GUEZPerdana Menteri Israel Benjamin Netanyahu saat mengunjungi Institut Sains Weizmann yang hancur dirudal Iran di Kota Rehovot, Israel, 20 Juni 2025.
Serangan terbaru di Damaskus menandai eskalasi militer Israel di Suriah, yang meningkat sejak tergulingnya Bashar Al-Assad pada Desember 2024.
Israel mengeklaim serangan bertujuan mencegah senjata rezim lama jatuh ke tangan pemerintahan baru.
Menurut Charles Lister dari Middle East Institute, sejak Desember 2025 Israel telah melakukan hampir 1.000 serangan dan menduduki 180 kilometer persegi wilayah Suriah. Ia mencatat bahwa pemerintah Suriah sama sekali tidak balas menyerang.
Secara resmi, Israel dan Suriah masih berada dalam status perang sejak 1967, ketika Israel menduduki Dataran Tinggi Golan pada 1981.
Meski diakui oleh AS dan Israel, komunitas internasional tetap menganggap wilayah itu sebagai bagian dari Suriah yang diduduki.
Pasca jatuhnya Assad, pasukan Israel mulai bergerak melampaui zona demiliterisasi yang telah diawasi PBB sejak perjanjian gencatan senjata 1974.
Baca juga:Presiden Suriah Tak Takut Perang, Kecam Israel Biang Keladi Kekacauan
""Israel tampaknya tengah membentuk zona penyangga informal di Suriah selatan,"" kata Ryan Bohl, analis senior Timur Tengah dan Afrika Utara di Rane Network, kepadaBloombergpekan ini.",Apa alasan Perdana Menteri Israel Netanyahu menyebalkan pertahankannya untuk mengatakan bahwa serangan itu dilancarkan untuk memerhatikan komunitas Druze?,Menjadi simbol kesalahan dan imperialisme
